CustomerID,Age,Income,Education_Level,Marital_Status,Kidhome,Teenhome,Customer_Days,Recency,Complain,Z_CostContact,Z_Revenue,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,MntRegularProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Response
CUST_1568,36,38175,PhD,Married,1,0,2438,6,0,3,11,70,6,69,2,3,3,150,147,3,3,1,4,7,0,0,0,0,0,0,0
CUST_1569,64,58656,Master,Together,0,1,2806,25,0,3,11,962,12,194,16,24,12,1208,1196,4,7,8,13,6,0,0,0,0,1,1,0
CUST_1570,55,52117,Graduation,Together,0,1,2841,55,0,3,11,112,10,107,30,0,20,259,239,2,5,2,4,7,0,0,0,0,0,0,0
CUST_1571,42,64813,Graduation,Married,1,0,2337,81,0,3,11,293,0,124,179,97,52,693,641,1,7,2,10,5,0,0,0,0,0,0,0
CUST_1572,47,54222,PhD,Married,0,1,2279,98,0,3,11,199,12,31,3,12,7,257,250,1,3,3,5,3,0,0,0,0,0,0,0
CUST_1573,34,83512,Graduation,Married,0,0,2171,31,0,3,11,1060,61,835,80,20,101,2056,1955,1,4,7,10,1,1,1,1,0,1,4,1
CUST_1574,61,77520,Master,Married,0,1,2464,30,0,3,11,940,44,396,0,88,58,1468,1410,1,8,7,7,4,1,0,1,0,1,3,1
CUST_1575,42,41154,Graduation,Together,0,1,2605,98,0,3,11,44,2,11,2,3,7,62,55,1,1,0,4,5,0,0,0,0,0,0,0
CUST_1576,54,80398,Graduation,Married,0,0,2755,92,0,3,11,342,51,936,207,35,26,1571,1545,1,5,8,12,3,0,0,0,0,1,1,0
CUST_1577,28,18746,Basic,Single,1,0,2190,41,0,3,11,2,10,11,12,9,20,44,24,2,3,0,3,6,0,0,0,0,0,0,0
CUST_1578,36,35196,Graduation,Together,1,0,2752,68,0,3,11,75,12,141,43,39,187,310,123,6,6,1,5,8,0,0,0,0,0,0,0
CUST_1579,64,60230,Graduation,Single,0,1,2564,78,0,3,11,520,20,367,39,81,40,1027,987,2,6,3,6,5,0,0,0,0,0,0,0
CUST_1580,43,22108,Graduation,Married,1,1,2211,46,0,3,11,5,3,9,6,2,6,25,19,2,2,0,3,7,0,0,0,0,0,0,0
CUST_1581,46,44392,Graduation,Together,1,1,2456,71,0,3,11,87,5,71,7,12,29,182,153,5,4,1,4,7,0,0,0,0,0,0,0
CUST_1582,44,55424,PhD,Married,0,1,2740,6,0,3,11,462,61,184,10,53,107,770,663,4,7,5,9,6,0,0,1,0,0,1,1
CUST_1583,41,17688,Graduation,Married,1,0,2691,82,1,3,11,2,2,1,3,1,2,9,7,1,1,0,2,8,0,0,0,0,0,0,0
CUST_1584,37,92491,PhD,Married,0,0,2583,71,0,3,11,979,44,935,29,25,22,2012,1990,1,7,5,12,3,1,0,0,1,1,3,1
CUST_1585,29,90273,Graduation,Single,0,0,2356,32,0,3,11,704,129,853,120,74,111,1880,1769,1,5,6,7,2,1,0,0,1,1,3,1
CUST_1586,58,82571,PhD,Widow,0,0,2247,28,0,3,11,861,31,558,62,95,79,1607,1528,0,6,5,13,2,0,0,0,0,1,1,0
CUST_1587,38,38513,PhD,Single,1,0,2311,20,0,3,11,172,3,115,16,0,18,306,288,5,6,1,5,8,0,0,0,0,0,0,1
CUST_1588,41,16653,Master,Single,1,0,2231,10,0,3,11,5,7,31,15,4,7,62,55,3,2,1,3,6,0,0,0,0,0,0,1
CUST_1589,65,42586,Graduation,Together,1,1,2767,7,0,3,11,194,2,56,0,0,0,252,252,5,4,1,6,8,0,0,0,0,0,0,1
CUST_1590,55,23529,Basic,Single,0,1,2697,67,0,3,11,9,7,13,3,2,20,34,14,1,1,1,2,6,0,0,0,0,0,0,0
CUST_1591,69,71107,Graduation,Married,0,1,2656,61,0,3,11,533,10,217,198,174,195,1132,937,2,7,6,13,4,0,0,0,0,0,0,0
CUST_1592,56,46910,PhD,Together,1,1,2257,36,0,3,11,48,0,14,0,0,6,62,56,2,2,0,3,6,0,0,0,0,0,0,0
CUST_1593,65,37244,Graduation,Divorced,1,1,2587,90,0,3,11,18,2,10,0,0,25,30,5,1,1,1,2,7,0,0,1,0,0,1,0
CUST_1594,54,82427,Graduation,Together,0,0,2268,35,0,3,11,482,147,509,104,107,107,1349,1242,1,3,5,12,1,0,0,0,0,1,1,0
CUST_1595,62,75342,2n Cycle,Single,0,1,2578,38,0,3,11,204,97,97,21,118,26,537,511,1,5,2,10,4,0,0,0,0,0,0,0
CUST_1596,66,70044,Graduation,Divorced,0,1,2655,46,0,3,11,1073,0,250,153,14,14,1490,1476,4,7,10,5,5,0,0,0,0,0,0,0
CUST_1597,57,77437,Graduation,Married,0,0,2374,70,0,3,11,560,21,442,29,44,29,1096,1067,1,4,5,13,1,0,0,0,0,1,1,0
CUST_1598,61,54984,Graduation,Married,0,1,2195,51,0,3,11,173,13,131,32,3,6,352,346,4,6,1,6,7,1,0,0,0,0,1,0
CUST_1599,49,42403,PhD,Married,1,0,2359,18,0,3,11,22,1,11,0,5,3,39,36,1,1,0,3,8,0,0,0,0,0,0,0
CUST_1600,56,55761,Graduation,Together,0,1,2225,97,0,3,11,136,1,12,0,3,32,152,120,2,4,1,3,6,0,0,0,1,0,1,0
CUST_1601,37,37292,Graduation,Together,1,0,2596,32,0,3,11,275,0,86,10,23,66,394,328,5,6,3,5,8,0,0,0,0,0,0,0
CUST_1602,75,45576,PhD,Single,0,0,2191,9,0,3,11,56,19,29,2,14,25,120,95,1,3,1,3,8,0,0,0,0,0,0,1
CUST_1603,73,70321,Graduation,Together,0,0,2688,6,0,3,11,303,23,751,82,26,191,1185,994,1,6,5,13,4,0,0,0,0,0,0,1
CUST_1604,51,58086,PhD,Divorced,0,1,2684,80,0,3,11,708,7,62,0,0,15,777,762,2,11,3,7,8,0,0,0,0,0,0,0
CUST_1605,68,81795,Graduation,Married,0,0,2770,74,0,3,11,324,132,693,27,118,88,1294,1206,1,4,11,7,2,0,0,0,0,0,0,0
CUST_1606,73,28389,Basic,Together,0,0,2745,49,0,3,11,1,5,3,7,4,8,20,12,1,1,0,2,7,0,0,0,0,0,0,0
CUST_1607,51,69901,Graduation,Divorced,0,1,2555,95,0,3,11,312,21,206,102,92,149,733,584,3,7,3,10,5,0,0,0,0,0,0,0
CUST_1608,71,80360,PhD,Married,0,0,2642,56,0,3,11,1493,86,454,112,43,43,2188,2145,2,4,4,5,2,1,0,0,1,1,3,0
CUST_1609,59,63342,PhD,Together,0,1,2780,48,0,3,11,918,21,118,13,10,21,1080,1059,3,8,3,5,6,0,0,0,1,0,1,1
CUST_1610,40,31859,2n Cycle,Single,1,0,2281,3,0,3,11,3,4,7,15,8,11,37,26,1,1,0,3,7,0,0,0,0,0,0,0
CUST_1611,71,51569,PhD,Widow,0,1,2661,39,0,3,11,380,0,47,6,0,34,433,399,4,7,1,7,8,0,0,0,1,0,1,1
CUST_1612,41,16014,Basic,Single,1,1,2628,42,0,3,11,3,9,4,7,8,7,31,24,4,1,1,4,3,0,0,0,0,0,0,0
CUST_1613,52,41120,Graduation,Married,1,1,2394,80,0,3,11,24,2,23,0,8,24,57,33,3,2,1,3,6,0,0,0,0,0,0,0
CUST_1614,49,39763,Master,Single,1,0,2488,9,0,3,11,80,1,60,4,6,16,151,135,2,5,1,2,9,0,0,0,0,0,0,1
CUST_1615,65,38725,PhD,Married,1,1,2209,52,0,3,11,31,0,6,2,1,5,40,35,2,1,0,4,4,0,0,0,0,0,0,0
CUST_1616,48,77981,Graduation,Married,1,0,2558,78,0,3,11,138,120,204,16,126,60,604,544,3,7,4,7,5,0,0,0,0,0,0,0
CUST_1617,56,62905,2n Cycle,Married,0,1,2451,68,0,3,11,166,75,96,119,107,59,563,504,3,7,2,8,4,0,0,0,0,0,0,0
CUST_1618,41,13533,2n Cycle,Divorced,1,0,2635,45,0,3,11,12,3,8,8,0,17,31,14,2,2,0,3,7,0,0,0,0,0,0,0
CUST_1619,45,59481,Graduation,Together,0,1,2408,47,0,3,11,178,3,85,71,66,58,403,345,2,3,3,8,2,0,0,0,0,0,0,0
CUST_1620,43,72117,Graduation,Married,0,1,2472,34,0,3,11,707,20,171,65,60,50,1023,973,1,9,7,9,5,0,0,0,0,0,0,0
CUST_1621,34,21955,2n Cycle,Married,1,0,2454,81,0,3,11,5,1,7,17,14,11,44,33,2,2,1,3,6,0,0,0,0,0,0,0
CUST_1622,64,67131,Graduation,Married,0,1,2619,72,0,3,11,465,71,250,93,35,62,914,852,3,9,2,12,6,0,0,0,0,0,0,0
CUST_1623,40,36802,PhD,Single,1,0,2172,23,0,3,11,16,1,2,0,0,1,19,18,1,1,0,3,5,0,0,0,0,0,0,0
CUST_1624,45,47808,Master,Married,0,1,2411,30,0,3,11,123,1,26,2,0,72,152,80,2,3,2,3,7,0,0,1,0,0,1,0
CUST_1625,46,25509,PhD,Divorced,1,0,2808,15,0,3,11,40,3,30,10,7,11,90,79,3,3,0,3,9,0,0,0,0,0,0,1
CUST_1626,68,85431,PhD,Together,0,0,2545,54,0,3,11,376,53,462,168,53,53,1112,1059,1,2,7,7,0,0,0,0,0,0,0,0
CUST_1627,53,42664,Graduation,Married,0,1,2262,44,0,3,11,21,0,3,0,0,0,24,24,1,1,0,3,6,0,0,0,0,0,0,0
CUST_1628,43,28973,PhD,Married,0,0,2783,59,0,3,11,206,0,46,3,2,12,257,245,2,5,1,5,8,0,0,0,0,0,0,0
CUST_1629,47,39435,PhD,Together,1,0,2486,16,0,3,11,71,0,18,0,0,13,89,76,1,3,1,2,7,0,0,0,0,0,0,0
CUST_1630,36,65370,2n Cycle,Married,0,0,2491,1,0,3,11,71,22,112,138,89,29,432,403,1,2,3,13,1,0,0,0,0,0,0,0
CUST_1631,41,20194,Basic,Single,1,0,2718,64,0,3,11,0,4,7,11,10,15,32,17,2,2,0,3,6,0,0,0,0,0,0,0
CUST_1632,44,42473,PhD,Single,1,1,2291,72,0,3,11,93,1,21,0,4,25,119,94,3,2,1,4,5,0,0,0,0,0,0,0
CUST_1633,52,64590,Graduation,Married,0,0,2782,98,0,3,11,920,138,168,36,46,30,1308,1278,1,9,4,10,6,0,0,0,0,0,0,0
CUST_1634,61,71232,Graduation,Together,0,1,2372,91,0,3,11,653,17,170,34,26,17,900,883,2,11,2,10,7,0,0,0,0,0,0,0
CUST_1635,49,34600,Graduation,Together,1,1,2703,8,0,3,11,199,33,60,8,3,15,303,288,5,5,2,5,8,0,0,0,0,0,0,1
CUST_1636,53,46904,Graduation,Single,1,1,2762,20,0,3,11,153,4,56,0,9,31,222,191,4,5,1,4,8,0,0,0,0,0,0,0
CUST_1637,47,49094,Graduation,Married,0,1,2805,6,0,3,11,376,0,38,11,8,69,433,364,5,6,3,6,6,0,0,0,0,0,0,0
CUST_1638,37,36075,Graduation,Together,1,0,2361,54,0,3,11,46,0,30,12,1,30,89,59,1,2,0,4,6,0,0,0,0,0,0,0
CUST_1639,41,60839,2n Cycle,Together,1,1,2829,72,0,3,11,600,21,128,223,150,128,1122,994,13,2,2,12,8,0,0,0,0,0,0,0
CUST_1640,58,82122,2n Cycle,Together,0,0,2477,89,0,3,11,734,22,350,151,25,100,1282,1182,1,3,9,13,1,0,0,0,0,1,1,0
CUST_1641,68,34074,Graduation,Together,1,1,2510,69,0,3,11,135,1,41,10,1,67,188,121,5,3,3,3,6,0,0,1,0,0,1,0
CUST_1642,60,28520,Master,Married,1,1,2539,55,0,3,11,11,0,10,0,2,20,23,3,1,1,1,2,6,0,0,0,0,0,0,0
CUST_1643,65,62535,Graduation,Single,0,1,2428,13,0,3,11,163,48,90,0,45,52,346,294,1,3,2,8,3,0,0,0,0,0,0,0
CUST_1644,43,36273,Master,Single,1,0,2233,80,0,3,11,29,3,30,3,2,9,67,58,2,3,0,3,6,0,0,0,0,0,0,0
CUST_1645,56,63404,Graduation,Together,0,2,2182,97,0,3,11,734,26,70,11,44,17,885,868,2,6,3,4,4,1,0,0,0,0,1,0
CUST_1646,44,78416,Graduation,Together,0,1,2161,99,0,3,11,453,38,279,188,38,183,996,813,2,7,7,10,3,0,0,0,0,0,0,0
CUST_1647,46,75702,Graduation,Together,0,1,2782,87,0,3,11,1073,0,629,145,37,37,1884,1847,1,10,5,13,6,0,0,0,0,1,1,0
CUST_1648,69,59385,Master,Together,1,1,2586,85,0,3,11,135,0,10,0,4,36,149,113,2,3,1,4,5,0,0,0,0,0,0,0
CUST_1649,69,44689,Graduation,Married,1,1,2329,82,0,3,11,18,0,5,0,0,11,23,12,2,1,1,2,7,0,0,1,0,0,1,0
CUST_1650,54,7144,PhD,Single,0,2,2363,92,0,3,11,81,4,33,5,2,291,125,-166,0,23,1,1,0,0,0,0,0,0,0,0
CUST_1651,64,90369,Graduation,Married,0,0,2221,2,0,3,11,292,51,981,224,23,17,1571,1554,1,4,6,6,1,0,0,0,0,0,0,1
CUST_1652,46,63159,PhD,Single,0,0,2760,74,0,3,11,965,34,586,89,86,37,1760,1723,1,3,5,8,3,0,0,1,0,0,1,0
CUST_1653,57,46757,PhD,Single,0,1,2749,71,0,3,11,777,30,163,0,51,122,1021,899,6,4,4,7,9,0,0,0,0,0,0,0
CUST_1654,51,79734,Master,Married,0,0,2160,72,0,3,11,572,8,232,23,62,17,897,880,1,4,3,6,1,1,0,0,0,0,1,0
CUST_1655,28,63207,Graduation,Together,0,0,2684,68,0,3,11,438,169,565,91,169,70,1432,1362,1,2,3,6,7,1,0,0,0,0,1,0
CUST_1656,66,72071,Graduation,Divorced,0,1,2659,4,0,3,11,531,69,300,150,138,150,1188,1038,3,5,4,8,2,0,0,0,0,0,0,0
CUST_1657,37,21840,PhD,Together,1,0,2502,80,0,3,11,17,0,9,0,0,1,26,25,1,1,0,3,9,0,0,0,0,0,0,0
CUST_1658,38,58582,2n Cycle,Together,0,1,2433,15,0,3,11,402,35,106,101,77,42,721,679,2,9,2,9,5,0,0,0,1,0,1,0
CUST_1659,69,72282,Graduation,Single,0,0,2504,70,0,3,11,503,27,419,90,139,153,1178,1025,1,5,7,9,7,0,0,0,0,0,0,1
CUST_1660,64,50387,Graduation,Married,0,2,2461,91,0,3,11,369,9,87,12,14,34,491,457,3,6,2,8,5,0,0,0,0,0,0,0
CUST_1661,59,32583,PhD,Together,1,1,2173,10,0,3,11,5,0,3,0,0,1,8,7,1,1,0,2,7,0,0,0,0,0,0,0
CUST_1662,58,62568,Graduation,Together,0,1,2242,99,0,3,11,362,17,398,80,35,61,892,831,3,5,3,5,4,1,0,0,0,0,1,0
CUST_1663,49,44635,Master,Divorced,1,1,2420,25,0,3,11,56,0,9,0,0,3,65,62,2,2,0,3,7,0,0,0,0,0,0,0
CUST_1664,52,63967,Graduation,Married,0,1,2483,57,0,3,11,387,84,141,73,35,162,720,558,3,4,4,12,2,0,0,0,0,0,0,0
CUST_1665,42,52513,2n Cycle,Together,0,0,2822,84,0,3,11,367,17,241,104,188,232,917,685,2,9,5,9,7,0,0,0,0,0,0,0
CUST_1666,51,25293,Graduation,Married,1,0,2446,51,0,3,11,15,0,11,0,2,9,28,19,1,1,1,2,8,0,0,0,0,0,0,0
CUST_1667,55,54111,PhD,Widow,0,1,2467,97,0,3,11,267,6,54,8,3,50,338,288,2,5,2,6,5,0,0,0,0,0,0,0
CUST_1668,34,78394,Graduation,Together,0,0,2658,13,0,3,11,298,27,697,216,24,166,1262,1096,1,4,6,5,2,0,0,0,0,0,0,1
CUST_1669,62,80739,Master,Married,0,0,2561,92,0,3,11,674,92,736,39,0,92,1541,1449,1,3,11,9,1,0,0,0,0,0,0,0
CUST_1670,45,22669,Master,Together,1,0,2562,30,0,3,11,16,14,36,37,22,48,125,77,3,4,1,2,9,0,0,0,0,0,0,1
CUST_1671,33,29236,Graduation,Single,1,0,2423,30,0,3,11,37,4,24,16,9,9,90,81,2,4,0,3,9,0,0,0,0,0,0,0
CUST_1672,61,44911,Graduation,Together,0,1,2630,11,0,3,11,159,0,22,2,1,31,184,153,3,4,1,4,7,0,0,0,0,0,0,0
CUST_1673,58,54693,PhD,Married,0,1,2656,72,0,3,11,686,17,142,23,26,35,894,859,8,6,4,13,6,0,0,0,0,0,0,0
CUST_1674,46,48186,Graduation,Together,1,0,2260,39,0,3,11,97,3,66,12,7,34,185,151,3,4,1,4,7,0,0,0,0,0,0,0
CUST_1675,43,54809,Graduation,Married,1,1,2450,0,0,3,11,63,6,57,13,13,22,152,130,4,2,1,5,4,0,0,0,0,0,0,1
CUST_1676,42,41580,Graduation,Together,1,1,2725,15,0,3,11,56,5,24,4,0,3,89,86,3,2,1,3,5,0,0,0,0,0,0,0
CUST_1677,50,80336,PhD,Married,0,0,2452,12,0,3,11,209,19,456,160,142,66,986,920,1,2,9,13,1,0,0,0,0,0,0,0
CUST_1678,63,47743,Graduation,Married,0,1,2623,56,0,3,11,198,2,43,0,12,20,255,235,3,4,1,6,6,0,0,0,1,0,1,0
CUST_1679,65,62972,2n Cycle,Married,0,1,2854,39,0,3,11,313,15,47,20,0,192,395,203,2,7,4,3,6,0,0,0,0,0,0,0
CUST_1680,66,57333,PhD,Divorced,0,1,2804,55,0,3,11,941,14,397,76,58,176,1486,1310,11,8,5,9,6,0,0,0,0,0,0,1
CUST_1681,38,32313,PhD,Together,1,0,2662,60,0,3,11,86,4,56,2,4,7,152,145,3,4,0,4,9,0,0,0,0,0,0,0
CUST_1682,67,84953,Master,Widow,0,0,2550,73,0,3,11,167,48,602,63,72,72,952,880,1,3,10,4,2,1,0,0,1,1,3,1
CUST_1683,52,27071,Master,Divorced,1,0,2226,90,0,3,11,8,3,19,0,2,3,32,29,2,2,0,3,6,0,0,0,0,0,0,0
CUST_1684,63,68148,Master,Together,0,0,2461,86,0,3,11,389,66,408,37,57,85,957,872,1,4,4,6,2,0,0,0,0,0,0,0
CUST_1685,55,65735,Master,Together,1,1,2363,37,0,3,11,239,7,119,4,15,11,384,373,5,6,2,6,7,0,0,0,0,0,0,0
CUST_1686,45,86836,PhD,Married,0,0,2814,7,0,3,11,179,21,273,0,21,63,494,431,1,6,10,6,5,1,0,1,0,1,3,1
CUST_1687,57,4023,PhD,Married,1,1,2165,29,0,3,11,5,0,1,1,1,1,8,7,15,0,0,0,19,0,0,0,0,0,0,0
CUST_1688,30,30093,Graduation,Married,0,0,2515,19,0,3,11,2,6,28,13,4,16,53,37,1,2,0,3,7,0,0,0,0,0,0,0
CUST_1689,54,57705,PhD,Married,0,1,2328,14,0,3,11,383,0,53,6,4,40,446,406,3,8,1,6,6,0,0,0,0,0,0,0
CUST_1690,32,25008,Graduation,Single,1,0,2306,72,0,3,11,2,8,8,6,1,9,25,16,2,1,0,3,8,0,0,0,0,0,0,0
CUST_1691,25,83257,2n Cycle,Single,0,0,2808,56,1,3,11,536,27,590,38,107,67,1298,1231,1,5,10,12,6,0,0,1,0,1,2,1
CUST_1692,45,22280,Graduation,Together,1,0,2565,85,0,3,11,2,1,4,3,1,2,11,9,1,1,0,2,8,0,0,0,0,0,0,0
CUST_1693,42,72159,PhD,Married,0,0,2767,62,0,3,11,322,53,899,34,40,53,1348,1295,1,4,6,10,2,0,0,0,0,0,0,0
CUST_1694,59,64260,Graduation,Together,0,0,2693,1,0,3,11,539,169,816,20,0,30,1544,1514,1,4,5,4,3,0,0,0,0,0,0,1
CUST_1695,36,82733,PhD,Single,0,0,2451,28,0,3,11,712,50,420,65,38,38,1285,1247,1,8,4,7,4,0,0,0,0,0,0,1
CUST_1696,49,74290,Master,Divorced,0,1,2480,70,0,3,11,1121,0,72,0,12,12,1205,1193,4,10,8,10,6,1,0,0,1,0,2,0
CUST_1697,69,58217,Master,Single,2,1,2748,84,0,3,11,68,1,13,3,5,13,90,77,1,2,0,4,6,0,0,0,0,0,0,0
CUST_1698,44,21024,Master,Together,0,0,2519,89,0,3,11,36,4,18,6,2,18,66,48,1,2,0,4,7,0,0,0,0,0,0,0
CUST_1699,48,70116,PhD,Married,0,0,2678,73,0,3,11,707,44,603,95,58,29,1507,1478,1,2,8,12,1,0,0,0,0,0,0,0
CUST_1700,35,54006,Graduation,Together,1,0,2808,42,0,3,11,174,77,203,6,24,97,484,387,2,8,1,7,7,0,0,0,0,0,0,0
CUST_1701,54,69063,PhD,Married,0,1,2758,16,0,3,11,666,35,124,69,8,26,902,876,1,5,3,5,3,0,0,0,0,0,0,0
CUST_1702,45,11448,2n Cycle,Divorced,0,0,2355,16,0,3,11,0,0,0,6,2,6,8,2,1,1,0,2,6,0,0,0,0,0,0,0
CUST_1703,49,70886,Graduation,Married,1,0,2417,65,0,3,11,407,70,239,103,88,53,907,854,1,5,4,4,2,0,0,0,0,0,0,0
CUST_1704,47,60208,Graduation,Widow,1,1,2789,13,0,3,11,488,23,71,15,0,59,597,538,11,8,3,7,7,0,0,0,1,0,1,1
CUST_1705,52,32889,Master,Together,1,1,2455,78,0,3,11,28,0,13,4,2,8,47,39,3,2,1,3,5,0,0,0,0,0,0,0
CUST_1706,36,34738,Graduation,Single,1,0,2208,51,0,3,11,3,2,10,3,0,2,18,16,1,1,0,3,6,0,0,0,0,0,0,0
CUST_1707,49,30538,Master,Together,1,0,2795,27,0,3,11,284,0,52,8,3,20,347,327,4,9,0,4,10,0,0,0,0,0,0,0
CUST_1708,43,82326,2n Cycle,Together,0,0,2270,30,0,3,11,938,142,754,159,81,183,2074,1891,1,5,10,6,2,1,0,0,1,1,3,1
CUST_1709,53,26642,PhD,Divorced,1,0,2279,71,0,3,11,13,2,15,2,2,8,34,26,2,2,0,3,6,0,0,0,0,0,0,0
CUST_1710,56,69932,Graduation,Divorced,0,1,2541,97,0,3,11,412,172,153,150,105,57,992,935,2,7,6,11,4,0,0,0,0,0,0,0
CUST_1711,48,44503,Graduation,Single,1,1,2233,83,0,3,11,31,1,8,0,0,8,40,32,2,2,0,3,6,0,0,0,0,0,0,0
CUST_1712,72,60200,PhD,Single,0,1,2702,3,0,3,11,502,19,132,0,6,26,659,633,6,6,2,11,6,0,0,0,0,0,0,0
CUST_1713,68,49638,Graduation,Divorced,0,1,2230,71,0,3,11,18,10,3,3,5,0,39,39,1,1,0,3,2,0,0,0,0,0,0,0
CUST_1714,33,23830,2n Cycle,Single,0,0,2301,3,0,3,11,1,8,6,4,8,16,27,11,1,1,0,3,7,0,0,0,0,0,0,0
CUST_1715,61,33051,Master,Widow,0,0,2841,15,0,3,11,100,71,243,108,94,219,616,397,3,9,1,8,9,0,0,0,0,0,0,1
CUST_1716,62,72905,Graduation,Married,0,0,2318,52,0,3,11,407,114,445,181,165,203,1312,1109,1,3,7,9,1,1,0,0,0,0,1,0
CUST_1717,69,69702,PhD,Together,0,1,2654,8,0,3,11,664,9,240,50,19,57,982,925,2,7,7,10,4,0,0,0,0,0,0,0
CUST_1718,45,70300,Graduation,Divorced,1,0,2508,89,0,3,11,1045,61,338,60,46,46,1550,1504,3,5,5,13,8,0,0,0,0,0,0,0
CUST_1719,36,70643,PhD,Married,0,0,2781,66,0,3,11,1218,107,304,23,143,33,1795,1762,1,5,8,4,6,0,0,0,0,0,0,1
CUST_1720,51,30396,PhD,Married,1,0,2219,22,0,3,11,15,0,6,0,1,12,22,10,2,1,1,2,7,0,0,1,0,0,1,1
CUST_1721,52,50616,PhD,Divorced,0,1,2231,56,0,3,11,128,0,16,0,1,4,145,141,2,4,0,4,7,0,0,0,0,0,0,0
CUST_1722,51,62772,Master,Single,0,1,2565,74,0,3,11,581,49,157,43,8,108,838,730,1,5,6,11,2,0,0,0,1,0,1,0
CUST_1723,35,30298,PhD,Single,0,0,2200,48,0,3,11,6,3,12,6,1,0,28,28,1,1,1,3,3,0,0,0,0,0,0,0
CUST_1724,36,52413,Graduation,Single,1,0,2762,67,0,3,11,185,8,133,56,56,12,438,426,2,7,1,7,7,0,0,0,0,0,0,0
CUST_1725,63,44155,PhD,Married,1,1,2320,24,0,3,11,22,1,9,0,0,14,32,18,1,1,1,2,4,0,0,0,0,0,0,0
CUST_1726,49,86979,PhD,Divorced,0,0,2393,67,0,3,11,584,100,835,65,83,35,1667,1632,1,5,5,5,2,0,0,1,0,0,1,1
CUST_1727,45,76532,Graduation,Together,1,1,2452,38,0,3,11,355,30,177,90,138,30,790,760,4,9,5,7,5,0,0,0,0,0,0,0
CUST_1728,38,42081,Graduation,Married,1,0,2647,86,0,3,11,175,10,110,54,6,27,355,328,2,6,3,4,6,0,0,1,0,0,1,0
CUST_1729,31,88420,Master,Together,0,0,2217,87,0,3,11,957,153,612,99,95,153,1916,1763,1,4,7,8,1,1,0,1,0,1,3,0
CUST_1730,35,31158,Graduation,Married,1,0,2677,62,0,3,11,25,6,16,20,0,5,67,62,2,2,0,3,8,0,0,0,0,0,0,0
CUST_1731,52,61671,Graduation,Divorced,0,1,2185,23,0,3,11,641,7,56,0,0,28,704,676,8,10,4,6,8,1,0,0,1,0,2,0
CUST_1732,46,69719,Graduation,Single,0,0,2193,99,0,3,11,273,86,208,177,14,43,758,715,1,2,3,5,1,0,0,0,0,0,0,0
CUST_1733,71,49160,Graduation,Divorced,0,1,2411,29,0,3,11,122,21,43,25,10,15,221,206,2,3,1,6,6,0,0,0,0,0,0,0
CUST_1734,66,90933,PhD,Single,0,0,2249,90,0,3,11,1020,31,430,62,63,79,1606,1527,1,4,6,4,1,0,0,0,0,1,1,0
CUST_1735,75,113734,PhD,Single,0,0,2191,9,0,3,11,6,2,3,1,262,3,274,271,0,27,0,0,1,0,0,0,0,0,0,0
CUST_1736,37,22148,Graduation,Single,0,0,2236,16,0,3,11,15,5,14,0,4,11,38,27,1,1,0,3,7,0,0,0,0,0,0,0
CUST_1737,33,73395,Master,Married,0,0,2262,94,0,3,11,272,7,80,20,7,11,386,375,1,4,4,6,2,0,0,0,0,0,0,0
CUST_1738,49,29819,Graduation,Divorced,1,0,2407,77,0,3,11,9,1,24,2,1,2,37,35,3,3,0,3,6,0,0,0,0,0,0,0
CUST_1739,52,45688,Graduation,Married,0,1,2314,20,0,3,11,279,0,18,0,0,9,297,288,2,3,1,8,4,0,0,0,1,0,1,0
CUST_1740,49,60491,PhD,Married,0,1,2455,81,0,3,11,637,47,237,12,19,76,952,876,4,6,11,7,5,0,0,0,0,0,0,0
CUST_1741,34,33235,Graduation,Together,1,0,2303,71,0,3,11,45,0,16,2,1,6,64,58,1,3,0,3,7,0,0,0,0,0,0,0
CUST_1742,61,35701,Graduation,Married,0,0,2626,36,0,3,11,21,1,9,7,3,5,41,36,1,1,0,3,6,0,0,0,0,0,0,0
CUST_1743,40,31535,Master,Married,1,0,2435,95,0,3,11,15,4,13,0,0,19,32,13,1,1,1,2,7,0,0,1,0,0,1,0
CUST_1744,60,92556,2n Cycle,Together,0,0,2229,32,0,3,11,493,183,352,184,23,28,1235,1207,0,3,5,13,0,0,0,0,0,0,0,0
CUST_1745,50,67384,Graduation,Single,0,1,2755,32,0,3,11,957,40,175,158,53,107,1383,1276,2,7,8,5,5,0,0,0,1,0,1,0
CUST_1746,53,77870,Graduation,Married,0,1,2835,93,0,3,11,1017,50,500,65,50,133,1682,1549,3,5,5,5,8,1,0,0,1,0,2,1
CUST_1747,57,52278,PhD,Widow,0,1,2679,24,0,3,11,953,0,71,0,0,174,1024,850,6,10,5,10,8,0,0,0,0,0,0,0
CUST_1748,52,57107,Graduation,Single,0,1,2833,44,0,3,11,159,0,120,0,0,137,279,142,7,4,4,8,8,0,1,0,1,0,2,1
CUST_1749,39,36038,PhD,Single,1,0,2553,82,0,3,11,23,0,15,0,2,7,40,33,2,3,0,3,6,0,0,0,0,0,0,0
