purchase_id,customer_id,product_id,purchase_date,quantity,total_amount,channel
19590,CUST_2030,1,2026-01-05,1,90.28,Catalog
19591,CUST_2030,2,2025-12-28,5,159.0,Catalog
19592,CUST_2030,3,2026-01-16,4,77.75,Catalog
19593,CUST_2030,3,2026-01-16,3,62.78,Web
19594,CUST_2030,3,2025-11-24,3,80.79,Store
19595,CUST_2030,3,2026-01-13,3,107.42,Store
19596,CUST_2030,3,2026-01-07,4,74.11,Web
19597,CUST_2030,4,2026-01-16,3,20.0,Web
19598,CUST_2030,6,2025-12-17,1,31.0,Web
19599,CUST_2031,1,2026-01-19,3,92.45,Store
19600,CUST_2031,1,2026-01-20,2,63.32,Store
19601,CUST_2031,1,2026-01-15,3,88.7,Web
19602,CUST_2031,1,2026-01-23,1,83.89,Store
19603,CUST_2031,1,2026-01-21,3,74.29,Web
19604,CUST_2031,1,2026-01-17,1,106.97,Catalog
19605,CUST_2031,2,2026-01-18,4,88.0,Catalog
19606,CUST_2031,3,2026-01-15,3,99.53,Store
19607,CUST_2031,3,2026-01-24,1,80.44,Web
19608,CUST_2031,4,2026-01-15,5,69.0,Web
19609,CUST_2031,5,2026-01-17,7,44.0,Catalog
19610,CUST_2031,6,2026-01-24,2,133.0,Web
19611,CUST_2032,1,2026-01-15,4,100.39,Store
19612,CUST_2032,1,2026-01-23,1,71.06,Web
19613,CUST_2032,1,2026-01-17,2,65.88,Web
19614,CUST_2032,1,2026-01-05,4,100.04,Web
19615,CUST_2032,1,2026-01-05,4,71.4,Catalog
19616,CUST_2032,1,2026-01-02,3,57.64,Catalog
19617,CUST_2032,1,2026-01-23,1,104.5,Store
19618,CUST_2032,1,2026-01-12,4,68.38,Web
19619,CUST_2032,1,2026-01-06,1,76.08,Web
19620,CUST_2032,2,2025-12-27,9,17.0,Web
19621,CUST_2032,3,2025-12-30,2,143.0,Store
19622,CUST_2032,5,2026-01-01,8,8.0,Web
19623,CUST_2032,6,2026-01-17,1,72.01,Web
19624,CUST_2032,6,2026-01-05,2,78.24,Web
19625,CUST_2033,1,2025-12-30,4,39.0,Web
19626,CUST_2033,3,2025-12-08,3,56.0,Store
19627,CUST_2033,4,2025-12-06,7,20.0,Web
19628,CUST_2033,5,2026-01-14,3,8.0,Catalog
19629,CUST_2033,6,2026-01-11,3,14.0,Catalog
19630,CUST_2034,1,2025-12-20,4,67.08,Web
19631,CUST_2034,1,2025-12-12,4,65.45,Store
19632,CUST_2034,1,2026-01-21,2,72.53,Catalog
19633,CUST_2034,1,2026-01-02,4,73.56,Web
19634,CUST_2034,1,2026-01-08,1,91.73,Catalog
19635,CUST_2034,1,2026-01-14,4,62.77,Web
19636,CUST_2034,1,2025-12-20,1,86.28,Catalog
19637,CUST_2034,2,2025-12-06,6,54.0,Web
19638,CUST_2034,3,2025-12-13,4,63.24,Store
19639,CUST_2034,3,2025-12-25,1,100.36,Catalog
19640,CUST_2034,3,2026-01-13,3,76.41,Web
19641,CUST_2034,3,2026-01-22,2,101.53,Web
19642,CUST_2034,4,2025-12-11,5,71.0,Catalog
19643,CUST_2034,5,2026-01-11,5,54.0,Store
19644,CUST_2034,6,2026-01-22,1,130.0,Catalog
19645,CUST_2035,1,2025-12-30,3,29.0,Catalog
19646,CUST_2035,2,2025-12-09,6,1.0,Store
19647,CUST_2035,3,2025-12-23,2,11.0,Store
19648,CUST_2036,1,2025-11-26,4,109.07,Catalog
19649,CUST_2036,1,2025-12-03,3,93.37,Web
19650,CUST_2036,1,2025-11-28,4,81.15,Store
19651,CUST_2036,1,2025-12-06,3,107.78,Catalog
19652,CUST_2036,1,2025-11-24,4,93.58,Store
19653,CUST_2036,1,2026-01-07,3,84.34,Web
19654,CUST_2036,1,2026-01-23,3,63.88,Catalog
19655,CUST_2036,1,2026-01-05,2,78.35,Catalog
19656,CUST_2036,1,2025-12-12,2,101.59,Web
19657,CUST_2036,2,2025-11-23,5,80.0,Web
19658,CUST_2036,3,2025-12-14,2,110.36,Web
19659,CUST_2036,3,2025-12-29,3,83.89,Catalog
19660,CUST_2036,4,2026-01-14,8,29.0,Catalog
19661,CUST_2036,5,2026-01-04,5,80.0,Web
19662,CUST_2036,6,2026-01-04,2,11.0,Web
19663,CUST_2037,1,2025-10-26,3,88.43,Web
19664,CUST_2037,1,2025-11-29,3,67.02,Store
19665,CUST_2037,1,2025-12-21,4,101.66,Web
19666,CUST_2037,1,2025-11-13,2,65.68,Web
19667,CUST_2037,1,2025-12-08,4,117.66,Catalog
19668,CUST_2037,1,2025-11-12,4,88.86,Catalog
19669,CUST_2037,2,2025-12-25,6,35.0,Web
19670,CUST_2037,3,2026-01-15,4,133.0,Catalog
19671,CUST_2037,4,2026-01-17,1,23.0,Web
19672,CUST_2037,5,2025-11-27,1,151.0,Store
19673,CUST_2037,6,2025-11-06,2,107.0,Store
19674,CUST_2038,1,2025-12-24,3,40.0,Store
19675,CUST_2038,2,2026-01-11,4,15.0,Web
19676,CUST_2038,3,2025-12-21,3,15.0,Catalog
19677,CUST_2038,4,2025-12-25,8,17.0,Catalog
19678,CUST_2038,5,2025-12-20,7,6.0,Web
19679,CUST_2038,6,2025-12-29,2,7.0,Store
19680,CUST_2039,1,2025-12-16,2,105.45,Web
19681,CUST_2039,1,2025-11-27,4,99.17,Catalog
19682,CUST_2039,1,2025-11-21,4,74.83,Web
19683,CUST_2039,1,2026-01-19,3,97.49,Web
19684,CUST_2039,1,2026-01-15,4,81.87,Store
19685,CUST_2039,1,2025-12-20,3,77.28,Store
19686,CUST_2039,1,2026-01-12,2,89.93,Catalog
19687,CUST_2039,1,2025-11-20,2,103.19,Store
19688,CUST_2039,1,2026-01-04,3,104.9,Catalog
19689,CUST_2039,1,2025-12-12,4,80.41,Catalog
19690,CUST_2039,1,2026-01-05,2,85.97,Catalog
19691,CUST_2039,1,2025-12-17,3,66.52,Web
19692,CUST_2039,1,2025-12-12,4,77.86,Catalog
19693,CUST_2039,1,2025-12-21,4,69.45,Catalog
19694,CUST_2039,1,2025-12-30,2,74.6,Catalog
19695,CUST_2039,2,2026-01-22,3,33.0,Store
19696,CUST_2039,3,2026-01-02,4,59.9,Store
19697,CUST_2039,3,2025-12-09,4,61.35,Catalog
19698,CUST_2039,3,2025-12-22,3,100.74,Catalog
19699,CUST_2039,3,2025-11-21,2,106.16,Store
19700,CUST_2039,4,2026-01-11,8,21.0,Catalog
19701,CUST_2039,5,2025-12-11,9,33.0,Catalog
19702,CUST_2039,6,2026-01-07,1,16.0,Store
19703,CUST_2040,1,2025-11-20,4,19.0,Store
19704,CUST_2040,2,2025-12-21,9,1.0,Catalog
19705,CUST_2040,3,2025-12-20,4,20.0,Catalog
19706,CUST_2040,4,2025-11-04,4,16.0,Catalog
19707,CUST_2040,5,2025-11-01,4,14.0,Catalog
19708,CUST_2040,6,2026-01-23,4,28.0,Web
19709,CUST_2041,1,2026-01-04,4,16.0,Catalog
19710,CUST_2041,2,2025-12-09,9,3.0,Catalog
19711,CUST_2041,3,2026-01-07,2,15.0,Store
19712,CUST_2041,4,2025-12-15,2,2.0,Web
19713,CUST_2041,5,2025-12-13,3,1.0,Store
19714,CUST_2041,6,2026-01-10,1,11.0,Catalog
19715,CUST_2042,1,2025-12-30,3,90.37,Web
19716,CUST_2042,1,2026-01-09,3,99.33,Store
19717,CUST_2042,1,2025-11-26,4,102.47,Web
19718,CUST_2042,1,2025-12-25,4,81.16,Web
19719,CUST_2042,2,2026-01-10,9,4.0,Catalog
19720,CUST_2042,3,2025-12-27,4,94.0,Catalog
19721,CUST_2042,4,2025-12-21,7,12.0,Catalog
19722,CUST_2042,5,2025-12-09,4,9.0,Web
19723,CUST_2042,6,2025-12-11,4,24.0,Store
19724,CUST_2043,1,2025-12-17,4,72.98,Store
19725,CUST_2043,1,2025-12-14,2,90.59,Catalog
19726,CUST_2043,2,2025-12-01,1,72.88,Web
19727,CUST_2043,2,2026-01-15,9,65.4,Web
19728,CUST_2043,3,2025-12-07,4,66.65,Catalog
19729,CUST_2043,3,2026-01-23,3,98.1,Catalog
19730,CUST_2043,4,2025-12-17,6,103.0,Catalog
19731,CUST_2043,5,2025-12-05,8,39.0,Catalog
19732,CUST_2043,6,2026-01-01,4,33.0,Web
19733,CUST_2044,1,2025-12-20,4,15.0,Catalog
19734,CUST_2044,3,2025-12-23,2,11.0,Catalog
19735,CUST_2044,5,2026-01-11,1,2.0,Web
19736,CUST_2044,6,2026-01-06,3,9.0,Catalog
19737,CUST_2045,1,2026-01-06,3,124.0,Web
19738,CUST_2045,2,2026-01-21,6,83.0,Catalog
19739,CUST_2045,3,2026-01-15,3,86.15,Store
19740,CUST_2045,3,2026-01-12,4,62.81,Store
19741,CUST_2045,3,2026-01-22,3,88.33,Catalog
19742,CUST_2045,4,2026-01-04,4,85.0,Store
19743,CUST_2045,5,2026-01-21,5,59.0,Store
19744,CUST_2045,6,2026-01-08,4,35.0,Catalog
19745,CUST_2046,1,2025-12-09,2,84.96,Web
19746,CUST_2046,1,2026-01-06,1,107.23,Web
19747,CUST_2046,1,2025-12-06,4,70.32,Catalog
19748,CUST_2046,1,2025-10-25,1,85.08,Catalog
19749,CUST_2046,1,2025-10-23,3,113.8,Store
19750,CUST_2046,1,2025-12-07,1,80.67,Web
19751,CUST_2046,1,2025-12-11,4,98.37,Web
19752,CUST_2046,2,2025-12-11,4,120.0,Web
19753,CUST_2046,3,2025-11-23,2,89.94,Web
19754,CUST_2046,3,2025-12-02,1,91.51,Store
19755,CUST_2046,3,2025-11-27,2,59.15,Web
19756,CUST_2046,3,2025-11-22,2,81.69,Store
19757,CUST_2046,3,2025-11-27,1,62.85,Catalog
19758,CUST_2046,4,2025-12-04,2,121.0,Store
19759,CUST_2046,5,2025-11-12,8,80.0,Catalog
19760,CUST_2046,6,2026-01-14,2,93.0,Store
19761,CUST_2047,1,2026-01-23,2,67.49,Store
19762,CUST_2047,1,2026-01-18,3,79.92,Web
19763,CUST_2047,2,2026-01-14,4,60.0,Catalog
19764,CUST_2047,3,2026-01-17,3,56.54,Catalog
19765,CUST_2047,3,2026-01-21,1,71.01,Web
19766,CUST_2047,3,2026-01-19,2,76.35,Catalog
19767,CUST_2047,4,2026-01-21,8,13.0,Store
19768,CUST_2047,5,2026-01-22,8,54.0,Web
19769,CUST_2047,6,2026-01-16,1,54.0,Web
19770,CUST_2048,1,2025-12-27,2,14.0,Web
19771,CUST_2048,3,2025-12-16,4,4.0,Store
19772,CUST_2048,6,2026-01-18,1,8.0,Catalog
19773,CUST_2049,1,2025-11-19,2,3.0,Catalog
19774,CUST_2049,2,2026-01-07,6,3.0,Web
19775,CUST_2049,3,2026-01-24,3,24.0,Catalog
19776,CUST_2049,4,2025-12-05,8,34.0,Catalog
19777,CUST_2049,5,2025-12-31,8,7.0,Store
19778,CUST_2049,6,2026-01-19,1,31.0,Store
19779,CUST_2050,1,2025-12-17,1,8.0,Web
19780,CUST_2050,2,2025-12-29,6,26.0,Web
19781,CUST_2050,3,2025-12-29,2,46.0,Web
19782,CUST_2050,4,2025-12-20,1,38.0,Web
19783,CUST_2050,5,2025-12-24,2,9.0,Web
19784,CUST_2050,6,2026-01-10,1,49.0,Store
19785,CUST_2051,1,2025-12-26,4,123.8,Catalog
19786,CUST_2051,1,2026-01-24,1,125.41,Store
19787,CUST_2051,1,2026-01-21,3,72.46,Web
19788,CUST_2051,2,2025-12-26,1,6.0,Catalog
19789,CUST_2051,3,2026-01-16,1,23.0,Web
19790,CUST_2051,4,2025-12-24,1,13.0,Store
19791,CUST_2051,5,2026-01-23,6,6.0,Web
19792,CUST_2051,6,2026-01-16,1,92.0,Catalog
19793,CUST_2052,1,2026-01-19,3,62.78,Catalog
19794,CUST_2052,1,2025-12-19,3,99.64,Store
19795,CUST_2052,1,2026-01-13,3,80.43,Store
19796,CUST_2052,1,2025-12-28,3,96.27,Store
19797,CUST_2052,1,2025-12-11,1,89.06,Catalog
19798,CUST_2052,1,2025-12-14,4,104.19,Web
19799,CUST_2052,1,2025-12-20,4,83.55,Web
19800,CUST_2052,1,2025-12-17,1,91.91,Web
19801,CUST_2052,1,2026-01-05,4,103.64,Web
19802,CUST_2052,2,2026-01-14,8,12.0,Store
19803,CUST_2052,3,2026-01-17,2,101.18,Web
19804,CUST_2052,3,2026-01-01,3,86.7,Web
19805,CUST_2052,3,2025-12-13,4,100.04,Web
19806,CUST_2052,3,2025-12-14,2,104.83,Store
19807,CUST_2052,4,2026-01-17,3,33.0,Store
19808,CUST_2052,5,2025-12-18,1,89.0,Catalog
19809,CUST_2052,6,2026-01-05,1,89.0,Store
19810,CUST_2053,1,2026-01-15,1,104.32,Catalog
19811,CUST_2053,1,2026-01-12,3,102.95,Store
19812,CUST_2053,1,2026-01-17,3,103.89,Store
19813,CUST_2053,1,2026-01-05,3,76.22,Web
19814,CUST_2053,1,2026-01-17,2,82.11,Web
19815,CUST_2053,1,2026-01-09,4,66.13,Web
19816,CUST_2053,1,2026-01-18,2,105.07,Web
19817,CUST_2053,1,2026-01-05,2,97.13,Catalog
19818,CUST_2053,2,2026-01-03,2,38.0,Store
19819,CUST_2053,3,2026-01-09,2,75.67,Catalog
19820,CUST_2053,3,2026-01-16,4,75.83,Store
19821,CUST_2053,4,2026-01-06,4,62.0,Web
19822,CUST_2053,5,2026-01-21,9,47.0,Web
19823,CUST_2053,6,2026-01-06,2,37.0,Web
19824,CUST_2054,1,2026-01-19,1,70.46,Store
19825,CUST_2054,1,2025-12-24,3,123.75,Web
19826,CUST_2054,2,2026-01-06,5,25.0,Web
19827,CUST_2054,3,2026-01-02,1,88.32,Catalog
19828,CUST_2054,3,2025-12-26,2,93.3,Catalog
19829,CUST_2054,3,2025-12-18,1,89.41,Web
19830,CUST_2054,3,2025-12-28,3,74.91,Store
19831,CUST_2054,3,2026-01-23,4,90.25,Catalog
19832,CUST_2054,3,2026-01-16,2,69.76,Catalog
19833,CUST_2054,3,2025-12-14,1,81.01,Web
19834,CUST_2054,4,2026-01-22,6,67.0,Web
19835,CUST_2054,5,2025-12-13,1,17.0,Store
19836,CUST_2054,6,2025-12-09,4,49.0,Catalog
19837,CUST_2055,1,2026-01-22,3,98.64,Catalog
19838,CUST_2055,1,2026-01-23,1,95.83,Web
19839,CUST_2055,1,2026-01-24,3,100.38,Store
19840,CUST_2055,1,2026-01-24,1,71.84,Catalog
19841,CUST_2055,1,2026-01-19,2,81.95,Store
19842,CUST_2055,1,2026-01-24,4,73.67,Store
19843,CUST_2055,1,2026-01-22,1,101.69,Web
19844,CUST_2055,1,2026-01-22,2,81.6,Web
19845,CUST_2055,1,2026-01-24,3,100.22,Web
19846,CUST_2055,1,2026-01-21,3,98.11,Catalog
19847,CUST_2055,2,2026-01-23,4,73.0,Web
19848,CUST_2055,3,2026-01-20,3,106.09,Catalog
19849,CUST_2055,3,2026-01-22,1,95.44,Store
19850,CUST_2055,3,2026-01-23,1,82.48,Store
19851,CUST_2055,3,2026-01-24,3,86.66,Store
19852,CUST_2055,4,2026-01-20,9,114.0,Store
19853,CUST_2055,5,2026-01-24,6,73.0,Catalog
19854,CUST_2055,6,2026-01-23,4,43.0,Store
19855,CUST_2056,1,2026-01-09,3,16.0,Catalog
19856,CUST_2056,2,2026-01-14,7,11.0,Catalog
19857,CUST_2056,3,2026-01-14,3,15.0,Web
19858,CUST_2056,4,2026-01-21,3,2.0,Store
19859,CUST_2056,6,2026-01-17,1,12.0,Store
19860,CUST_2057,1,2025-12-17,2,9.0,Catalog
19861,CUST_2057,2,2026-01-02,7,1.0,Web
19862,CUST_2057,3,2025-12-27,4,5.0,Catalog
19863,CUST_2057,4,2025-12-27,1,2.0,Web
19864,CUST_2057,5,2026-01-18,4,1.0,Web
19865,CUST_2057,6,2025-12-20,4,4.0,Store
19866,CUST_2058,1,2026-01-24,4,80.73,Web
19867,CUST_2058,1,2026-01-23,1,90.35,Web
19868,CUST_2058,2,2026-01-23,5,7.0,Catalog
19869,CUST_2058,3,2026-01-23,2,140.0,Catalog
19870,CUST_2058,4,2026-01-24,6,10.0,Catalog
19871,CUST_2058,5,2026-01-24,6,3.0,Web
19872,CUST_2058,6,2026-01-23,4,11.0,Catalog
19873,CUST_2059,2,2026-01-18,1,1.0,Store
19874,CUST_2059,3,2025-12-12,4,4.0,Web
19875,CUST_2059,4,2026-01-22,3,15.0,Catalog
19876,CUST_2059,5,2026-01-22,8,1.0,Web
19877,CUST_2059,6,2026-01-24,3,5.0,Web
19878,CUST_2060,1,2026-01-18,2,121.0,Catalog
19879,CUST_2060,2,2026-01-20,2,24.0,Store
19880,CUST_2060,3,2026-01-06,4,124.0,Store
19881,CUST_2060,4,2026-01-08,1,24.0,Store
19882,CUST_2060,5,2025-12-25,5,15.0,Catalog
19883,CUST_2060,6,2025-12-28,1,42.0,Store
19884,CUST_2061,1,2026-01-08,2,104.01,Web
19885,CUST_2061,1,2025-12-25,2,80.53,Store
19886,CUST_2061,1,2025-12-07,3,71.58,Catalog
19887,CUST_2061,1,2026-01-12,1,107.06,Catalog
19888,CUST_2061,1,2025-12-03,2,75.21,Store
19889,CUST_2061,2,2026-01-16,5,102.0,Store
19890,CUST_2061,3,2025-12-24,2,125.0,Store
19891,CUST_2061,4,2026-01-10,3,136.95,Catalog
19892,CUST_2061,4,2026-01-12,9,125.5,Web
19893,CUST_2061,5,2026-01-06,8,61.0,Store
19894,CUST_2061,6,2026-01-21,1,84.49,Store
19895,CUST_2061,6,2025-12-21,2,77.76,Store
19896,CUST_2061,6,2025-12-13,1,64.59,Store
19897,CUST_2062,1,2026-01-23,1,104.33,Web
19898,CUST_2062,1,2026-01-23,2,107.7,Catalog
19899,CUST_2062,1,2026-01-20,2,80.03,Catalog
19900,CUST_2062,1,2026-01-22,1,61.41,Store
19901,CUST_2062,1,2026-01-20,3,92.61,Store
19902,CUST_2062,1,2026-01-20,4,79.69,Catalog
19903,CUST_2062,2,2026-01-23,4,8.0,Store
19904,CUST_2062,3,2026-01-21,1,142.6,Catalog
19905,CUST_2062,3,2026-01-20,2,143.5,Store
19906,CUST_2062,4,2026-01-24,7,32.0,Catalog
19907,CUST_2062,5,2026-01-23,8,49.0,Web
19908,CUST_2062,6,2026-01-20,4,42.0,Web
19909,CUST_2063,1,2025-11-29,2,26.0,Store
19910,CUST_2063,2,2025-12-25,6,1.0,Web
19911,CUST_2063,3,2025-12-08,3,10.0,Catalog
19912,CUST_2063,4,2025-11-12,4,2.0,Web
19913,CUST_2063,6,2026-01-21,2,1.0,Catalog
19914,CUST_2064,1,2025-12-28,3,69.64,Catalog
19915,CUST_2064,1,2025-12-15,4,100.85,Store
19916,CUST_2064,1,2026-01-09,4,78.63,Catalog
19917,CUST_2064,2,2026-01-08,6,132.0,Web
19918,CUST_2064,3,2026-01-22,4,99.38,Catalog
19919,CUST_2064,3,2026-01-12,3,110.22,Catalog
19920,CUST_2064,3,2025-12-21,3,85.99,Web
19921,CUST_2064,3,2026-01-10,2,95.15,Store
19922,CUST_2064,3,2025-12-18,1,77.71,Catalog
19923,CUST_2064,4,2025-12-17,5,75.37,Catalog
19924,CUST_2064,4,2025-12-26,7,100.18,Web
19925,CUST_2064,4,2025-12-28,1,85.16,Store
19926,CUST_2064,5,2025-12-19,5,121.5,Web
19927,CUST_2064,5,2026-01-24,7,118.82,Web
19928,CUST_2064,6,2025-12-25,2,108.0,Catalog
19929,CUST_2065,1,2026-01-19,3,68.13,Catalog
19930,CUST_2065,1,2026-01-16,1,91.78,Catalog
19931,CUST_2065,2,2026-01-10,8,4.0,Catalog
19932,CUST_2065,3,2025-12-31,4,26.0,Store
19933,CUST_2065,4,2026-01-03,2,8.0,Catalog
19934,CUST_2065,5,2026-01-17,6,4.0,Web
19935,CUST_2065,6,2026-01-11,3,44.0,Store
19936,CUST_2066,1,2026-01-12,4,75.04,Web
19937,CUST_2066,1,2026-01-23,4,93.21,Web
19938,CUST_2066,1,2025-12-09,2,82.74,Catalog
19939,CUST_2066,1,2025-12-09,4,88.23,Catalog
19940,CUST_2066,1,2026-01-03,1,105.0,Web
19941,CUST_2066,1,2026-01-12,3,72.24,Store
19942,CUST_2066,1,2025-12-24,2,80.14,Web
19943,CUST_2066,1,2025-12-25,1,66.92,Catalog
19944,CUST_2066,1,2025-11-27,3,94.97,Catalog
19945,CUST_2066,1,2025-12-03,2,95.66,Store
19946,CUST_2066,1,2025-12-02,3,91.78,Web
19947,CUST_2066,1,2025-12-24,2,72.22,Store
19948,CUST_2066,1,2026-01-09,2,89.31,Store
19949,CUST_2066,1,2026-01-18,3,78.75,Store
19950,CUST_2066,1,2025-12-10,3,101.76,Web
19951,CUST_2066,1,2025-12-22,4,71.1,Web
19952,CUST_2066,1,2026-01-11,2,83.47,Store
19953,CUST_2066,1,2025-12-08,2,99.15,Catalog
19954,CUST_2066,2,2026-01-08,2,55.0,Catalog
19955,CUST_2066,3,2026-01-17,3,101.42,Web
19956,CUST_2066,3,2026-01-02,4,73.72,Web
19957,CUST_2066,3,2025-12-05,3,109.85,Web
19958,CUST_2066,4,2026-01-20,9,49.0,Store
19959,CUST_2066,6,2026-01-23,2,116.22,Catalog
19960,CUST_2066,6,2026-01-04,3,89.14,Store
19961,CUST_2067,1,2026-01-04,4,86.03,Store
19962,CUST_2067,1,2026-01-12,2,103.27,Store
19963,CUST_2067,1,2025-12-05,2,96.39,Store
19964,CUST_2067,1,2026-01-20,3,102.62,Web
19965,CUST_2067,1,2026-01-03,3,74.57,Catalog
19966,CUST_2067,1,2026-01-19,4,78.3,Web
19967,CUST_2067,1,2026-01-09,1,94.44,Store
19968,CUST_2067,1,2025-12-24,1,100.94,Store
19969,CUST_2067,1,2025-12-01,2,64.9,Web
19970,CUST_2067,1,2025-12-21,1,62.34,Web
19971,CUST_2067,1,2026-01-18,1,90.26,Catalog
19972,CUST_2067,1,2025-12-10,1,99.63,Catalog
19973,CUST_2067,1,2025-12-26,1,91.99,Store
19974,CUST_2067,2,2025-12-16,3,12.0,Catalog
19975,CUST_2067,3,2026-01-09,1,128.0,Web
19976,CUST_2067,4,2025-12-02,5,33.0,Catalog
19977,CUST_2067,5,2025-12-13,1,12.0,Store
19978,CUST_2067,6,2026-01-18,3,76.0,Store
19979,CUST_2068,1,2026-01-17,1,29.0,Web
19980,CUST_2068,3,2025-12-25,3,8.0,Store
19981,CUST_2068,4,2026-01-19,3,2.0,Store
19982,CUST_2068,6,2025-12-16,2,6.0,Catalog
19983,CUST_2069,1,2026-01-22,1,99.33,Web
19984,CUST_2069,1,2025-12-24,2,66.3,Store
19985,CUST_2069,1,2025-11-24,3,105.98,Catalog
19986,CUST_2069,1,2025-12-02,2,108.95,Web
19987,CUST_2069,1,2025-12-09,3,98.09,Catalog
19988,CUST_2069,1,2026-01-02,2,105.34,Store
19989,CUST_2069,3,2025-11-30,4,105.57,Catalog
19990,CUST_2069,3,2025-11-29,1,102.13,Catalog
19991,CUST_2069,3,2026-01-12,4,84.88,Web
19992,CUST_2069,3,2025-11-24,3,107.47,Catalog
19993,CUST_2069,4,2025-12-16,9,63.0,Store
19994,CUST_2069,5,2025-12-11,7,28.0,Catalog
19995,CUST_2070,1,2026-01-24,2,13.0,Catalog
19996,CUST_2070,2,2026-01-24,9,3.0,Store
19997,CUST_2070,3,2026-01-24,4,8.0,Store
19998,CUST_2070,4,2026-01-24,2,7.0,Catalog
19999,CUST_2070,5,2026-01-24,1,4.0,Catalog
20000,CUST_2070,6,2026-01-24,3,16.0,Web
20001,CUST_2071,1,2026-01-09,3,77.62,Store
20002,CUST_2071,1,2025-12-19,3,62.31,Store
20003,CUST_2071,1,2025-11-17,1,101.62,Store
20004,CUST_2071,1,2025-11-07,3,88.0,Catalog
20005,CUST_2071,1,2025-11-18,3,72.0,Store
20006,CUST_2071,1,2025-12-07,1,75.52,Catalog
20007,CUST_2071,1,2025-11-25,4,61.96,Store
20008,CUST_2071,1,2025-11-07,1,96.51,Catalog
20009,CUST_2071,1,2025-12-01,2,69.34,Catalog
20010,CUST_2071,1,2025-12-12,2,67.71,Store
20011,CUST_2071,1,2025-12-26,2,61.24,Store
20012,CUST_2071,2,2025-11-04,3,24.0,Catalog
20013,CUST_2071,3,2025-11-25,2,92.56,Catalog
20014,CUST_2071,3,2026-01-19,3,87.69,Catalog
20015,CUST_2071,4,2025-12-12,5,16.0,Store
20016,CUST_2071,5,2025-12-01,3,24.0,Web
20017,CUST_2071,6,2026-01-18,1,36.0,Store
20018,CUST_2072,1,2025-12-29,2,2.0,Web
20019,CUST_2072,2,2026-01-08,5,7.0,Store
20020,CUST_2072,3,2026-01-09,2,11.0,Store
20021,CUST_2072,4,2025-12-16,5,16.0,Web
20022,CUST_2072,5,2026-01-16,3,12.0,Web
20023,CUST_2072,6,2026-01-22,4,27.0,Store
20024,CUST_2073,1,2026-01-20,2,4.0,Web
20025,CUST_2073,2,2026-01-24,5,12.0,Web
20026,CUST_2073,3,2026-01-22,1,5.0,Catalog
20027,CUST_2073,4,2026-01-22,1,3.0,Catalog
20028,CUST_2073,5,2026-01-23,1,16.0,Store
20029,CUST_2073,6,2026-01-20,2,17.0,Store
20030,CUST_2074,1,2026-01-23,4,62.0,Store
20031,CUST_2074,2,2026-01-22,4,1.0,Store
20032,CUST_2074,3,2026-01-23,4,44.0,Catalog
20033,CUST_2074,4,2026-01-24,1,6.0,Store
20034,CUST_2074,5,2026-01-24,1,5.0,Web
20035,CUST_2074,6,2026-01-24,1,22.0,Web
20036,CUST_2075,1,2026-01-24,1,158.0,Catalog
20037,CUST_2075,2,2026-01-24,5,35.0,Web
20038,CUST_2075,3,2026-01-24,3,78.37,Web
20039,CUST_2075,3,2026-01-24,2,80.92,Catalog
20040,CUST_2075,6,2026-01-24,4,125.0,Web
20041,CUST_2076,1,2026-01-13,2,110.2,Store
20042,CUST_2076,1,2026-01-07,2,65.39,Store
20043,CUST_2076,2,2026-01-23,8,2.0,Web
20044,CUST_2076,3,2026-01-03,2,39.0,Catalog
20045,CUST_2076,4,2026-01-22,1,3.0,Store
20046,CUST_2076,5,2026-01-03,7,2.0,Store
20047,CUST_2076,6,2026-01-14,3,47.0,Store
20048,CUST_2077,1,2025-10-28,3,76.86,Store
20049,CUST_2077,1,2025-11-03,3,105.1,Store
20050,CUST_2077,1,2025-11-16,4,100.12,Web
20051,CUST_2077,1,2025-11-22,1,70.16,Catalog
20052,CUST_2077,1,2026-01-20,1,80.97,Store
20053,CUST_2077,1,2025-11-23,4,98.34,Store
20054,CUST_2077,1,2025-12-14,2,68.5,Store
20055,CUST_2077,1,2025-11-06,1,105.99,Store
20056,CUST_2077,1,2025-11-16,1,102.9,Store
20057,CUST_2077,1,2025-12-30,4,64.87,Web
20058,CUST_2077,2,2025-12-17,4,59.0,Web
20059,CUST_2077,3,2025-12-29,4,65.26,Store
20060,CUST_2077,3,2026-01-24,1,94.13,Web
20061,CUST_2077,3,2026-01-05,2,72.11,Web
20062,CUST_2077,3,2025-12-20,3,64.98,Store
20063,CUST_2077,3,2026-01-03,1,67.5,Catalog
20064,CUST_2077,3,2025-12-26,4,99.49,Store
20065,CUST_2077,3,2025-12-24,3,99.08,Catalog
20066,CUST_2077,3,2025-11-18,4,60.99,Store
20067,CUST_2077,3,2025-11-24,4,75.62,Catalog
20068,CUST_2077,3,2026-01-15,2,87.19,Store
20069,CUST_2077,3,2025-11-13,1,78.9,Catalog
20070,CUST_2077,3,2025-11-16,4,60.28,Web
20071,CUST_2077,4,2025-12-13,4,51.0,Web
20072,CUST_2077,5,2025-11-04,9,79.0,Catalog
20073,CUST_2077,6,2026-01-01,2,19.0,Catalog
20074,CUST_2078,1,2025-12-28,2,112.27,Web
20075,CUST_2078,1,2026-01-17,4,86.88,Web
20076,CUST_2078,2,2026-01-09,2,10.0,Web
