fact_software_sales_id,product_sk,country_sk,price_category_sk,rating_category_sk,popularity_category_sk,price_usd,price_numeric,currency,product_star_rating,product_num_ratings,popularity_weighted_score,price_efficiency,popularity_percentile,page,rank
649,632,7,4.0,3,4,3346.92,3099.0,EUR,4.2,771.0,27.92573511010406,0.001254881339018145,4.017926937307833,1,50
650,633,7,4.0,2,2,1510.92,1399.0,EUR,3.6,42.0,13.540320416496824,0.002382638507409344,0.21887539736307257,2,51
651,634,7,4.0,3,5,14967.720000000001,13859.0,EUR,4.3,1299.0,30.8315140368334,0.0002872847118434124,6.769503361300745,2,52
652,635,7,4.0,3,3,4644.0,4300.0,EUR,4.0,198.0,21.17321929889797,0.000861324588017683,1.0318411589973422,2,53
653,636,7,4.0,3,3,5378.400000000001,4980.0,EUR,4.0,64.0,16.697549079582547,0.0007437142203736791,0.33352441502944397,2,54
654,637,7,4.0,3,4,2288.52,2119.0,EUR,4.4,296.0,25.05242141073188,0.0019226315582491819,1.5425504195111783,2,55
655,638,7,4.0,4,4,9718.92,8999.0,EUR,4.7,679.0,30.653836151399716,0.0004835923296083005,3.538485590703007,2,56
656,639,7,4.0,3,2,3778.92,3499.0,EUR,4.0,34.0,14.221392245957654,0.0010585006867023204,0.1771848454843921,2,57
657,640,7,4.0,4,2,4530.6,4195.0,EUR,5.0,2.0,5.493061443340549,0.0011036041504344889,0.010422637969670124,2,58
658,641,7,4.0,2,2,6478.92,5999.0,EUR,3.3,10.0,7.913054400234623,0.0005093433637961823,0.05211318984835062,2,59
659,642,7,4.0,4,4,7558.92,6999.0,EUR,4.6,722.0,30.283682421930315,0.0006085517394657709,3.7625723070509145,2,60
660,643,7,4.0,3,4,4318.92,3999.0,EUR,4.4,331.0,25.54259386323255,0.0010187708529658967,1.7249465839804055,2,61
661,644,7,4.0,4,3,5398.92,4999.0,EUR,4.6,113.0,21.78651286261468,0.0008520206781714153,0.5888790452863619,2,62
662,645,7,4.0,3,3,4318.92,3999.0,EUR,4.4,171.0,22.648975697979193,0.0010187708529658967,0.8911355464067955,2,63
663,646,7,4.0,3,5,1998.0000000000002,1850.0,EUR,4.3,1064.0,29.974139336017156,0.00215214138067377,5.544843399864505,2,64
664,647,7,4.0,4,5,3886.92,3599.0,EUR,4.6,1096.0,32.20153851726606,0.0011834532651732858,5.711605607379227,2,65
665,648,7,4.0,4,3,5398.92,4999.0,EUR,4.6,191.0,24.18447871132779,0.0008520206781714153,0.9953619261034968,2,66
666,649,7,4.0,4,5,3618.0000000000005,3350.0,EUR,4.6,1096.0,32.20153851726606,0.0012714171602621327,5.711605607379227,2,67
667,650,7,4.0,3,4,4318.92,3999.0,EUR,4.0,207.0,21.35015231880527,0.0009261553208780878,1.0787430298608578,2,68
668,651,7,4.0,3,3,10496.52,9719.0,EUR,4.0,121.0,19.216084178933027,0.00038107831826327367,0.6305695971650425,2,69
669,652,7,4.0,4,2,3238.92,2999.0,EUR,4.7,12.0,12.055261980069224,0.0014510965040924009,0.06253582781802074,2,70
670,653,7,4.0,1,2,14892.12,13789.0,EUR,1.9,22.0,5.957439010265384,0.00012758416693918196,0.11464901766637137,2,71
671,654,7,4.0,4,3,2154.6000000000004,1995.0,EUR,4.5,146.0,22.456946640504313,0.00208854502671017,0.760852571785919,2,72
672,655,7,4.0,3,4,4858.92,4499.0,EUR,4.4,296.0,25.05242141073188,0.0009055491641163795,1.5425504195111783,2,73
673,656,7,4.0,3,3,4318.92,3999.0,EUR,4.4,161.0,22.38542387502249,0.0010187708529658967,0.8390223565584449,2,74
674,657,7,4.0,3,2,3778.92,3499.0,EUR,4.3,45.0,16.463158004903107,0.0011378882382049945,0.23450935431757777,2,75
675,658,7,4.0,3,4,4005.7200000000003,3709.0,EUR,4.4,296.0,25.05242141073188,0.0010984265040329727,1.5425504195111783,2,76
676,659,7,4.0,2,2,3234.6000000000004,2995.0,EUR,3.9,15.0,10.813096016735146,0.001205709498208439,0.07816978477252592,2,77
677,660,7,4.0,1,2,5394.6,4995.0,EUR,2.8,38.0,10.257972609163009,0.0005190365939335744,0.19803012142373236,2,78
678,661,7,4.0,2,2,3764.88,3486.0,EUR,3.0,1.0,2.0794415416798357,0.0007968360297379206,0.005211318984835062,2,79
679,662,7,4.0,2,2,8638.92,7999.0,EUR,3.9,2.0,4.284587925805628,0.00045144479698295967,0.010422637969670124,2,80
680,663,7,4.0,3,2,23263.2,21540.0,EUR,4.0,3.0,5.545177444479562,0.00017194531623107904,0.015633956954505184,2,81
681,664,7,4.0,3,4,5265.0,4875.0,EUR,4.4,296.0,25.05242141073188,0.0008357059150884804,1.5425504195111783,2,82
682,665,7,4.0,4,4,8638.92,7999.0,EUR,4.6,341.0,26.84012939048798,0.0005324733502875934,1.7770597738287561,2,83
683,666,7,4.0,2,3,15660.000000000002,14500.0,EUR,3.5,54.0,14.025666148313649,0.0002234992187105883,0.28141122518109335,2,84
684,667,7,4.0,4,4,8638.92,7999.0,EUR,4.7,438.0,28.597147241453307,0.0005440488579025412,2.282557715357757,2,85
685,668,7,4.0,3,5,2698.92,2499.0,EUR,4.2,2969.0,33.58453237354633,0.001556172260858933,15.472406065975298,2,86
686,536,7,4.0,2,4,1618.92,1499.0,EUR,3.9,369.0,23.06266172198925,0.0024089985360701205,1.9229767054041378,2,87
687,669,7,4.0,3,5,1834.92,1699.0,EUR,4.2,1097.0,29.4052316126918,0.0022889156534581703,5.7168169263640625,2,88
688,670,7,4.0,4,4,10798.92,9999.0,EUR,4.6,585.0,29.317271032054254,0.00042596812832382464,3.048621606128511,2,89
689,671,7,4.0,2,2,8983.44,8318.0,EUR,3.0,4.0,4.828313737302301,0.00033394742554363854,0.020845275939340248,2,90
690,672,7,4.0,3,5,3238.92,2999.0,EUR,4.2,1097.0,29.4052316126918,0.0012967245355719327,5.7168169263640625,2,91
691,673,7,4.0,4,3,5379.4800000000005,4981.0,EUR,4.7,54.0,18.834465970592614,0.0008736887697532665,0.28141122518109335,2,92
692,674,7,4.0,3,4,10874.52,10069.0,EUR,4.4,296.0,25.05242141073188,0.0004046151879667443,1.5425504195111783,2,93
693,675,7,4.0,4,5,20841.84,19298.0,EUR,4.5,1566.0,33.106132090602095,0.00021591173528261648,8.160925530251708,2,94
694,676,7,4.0,2,3,7452.000000000001,6900.0,EUR,3.8,66.0,15.97783195368567,0.0005099295357896727,0.3439470529991141,2,95
695,677,7,4.0,4,5,5830.92,5399.0,EUR,4.6,1096.0,32.20153851726606,0.0007888964539104396,5.711605607379227,2,96
696,678,7,4.0,3,4,2095.2000000000003,1940.0,EUR,4.2,771.0,27.92573511010406,0.002004572334038115,4.017926937307833,2,97
697,679,7,4.0,4,5,20841.84,19298.0,EUR,4.5,1566.0,33.106132090602095,0.00021591173528261648,8.160925530251708,2,98
698,680,7,4.0,4,5,4068.36,3767.0,EUR,4.5,1182.0,31.84113988790274,0.0011060940868210117,6.159779040075043,2,99
699,681,7,4.0,2,4,5394.6,4995.0,EUR,3.8,316.0,21.883826740733664,0.0007044068060527081,1.6467767992078794,2,100
700,682,8,4.0,2,2,2158.92,1999.0,EUR,3.3,37.0,12.004034327097072,0.001528534968711352,0.1928188024388973,1,1
701,683,8,4.0,3,4,2694.6000000000004,2495.0,EUR,4.3,272.0,24.120728719295325,0.0015957782387803798,1.4174787638751367,1,2
702,684,8,4.0,2,5,2178.36,2017.0,EUR,3.8,1122.0,26.690284028006083,0.0017444235827706034,5.847099900984939,1,3
703,685,8,4.0,4,4,3778.92,3499.0,EUR,4.6,729.0,30.328004857055205,0.0012172757897076685,3.7990515399447604,1,4
704,686,8,4.0,3,4,2284.2000000000003,2115.0,EUR,4.2,574.0,26.688354171348873,0.0018387101010852763,2.9912970972953254,1,5
705,687,8,4.0,3,5,12538.800000000001,11610.0,EUR,4.4,1087.0,30.76522428062991,0.00035091049310101994,5.664703736515713,1,6
706,688,8,4.0,4,4,4642.92,4299.0,EUR,4.6,700.0,30.141536280359112,0.000990753683557581,3.6479232893845435,1,7
707,689,8,4.0,2,5,1890.0000000000002,1750.0,EUR,3.8,1122.0,26.690284028006083,0.0020105713726382398,5.847099900984939,1,8
708,690,8,4.0,3,4,9622.800000000001,8910.0,EUR,4.4,838.0,29.62172710845571,0.0004572468956572976,4.367085309291782,1,9
709,691,8,4.0,3,3,4638.6,4295.0,EUR,4.3,88.0,19.3011363898482,0.0009270018389129501,0.45859607066548547,1,10
710,692,8,4.0,2,3,3778.92,3499.0,EUR,3.8,123.0,18.31706994929914,0.0010055756523672044,0.6409922351347126,1,11
711,693,8,4.0,3,4,2154.6000000000004,1995.0,EUR,4.2,837.0,28.27027602202475,0.0019493086915961585,4.361873990306947,1,12
712,694,8,4.0,2,3,2284.2000000000003,2115.0,EUR,3.9,87.0,17.461613576465005,0.0017073736652934708,0.45338475168065034,1,13
713,695,8,4.0,3,4,2689.2000000000003,2490.0,EUR,4.1,210.0,21.942618347251873,0.0015246113170782494,1.094376986815363,1,14
714,696,8,4.0,2,3,5398.92,4999.0,EUR,3.8,123.0,18.31706994929914,0.0007038431689242127,0.6409922351347126,1,15
715,496,8,4.0,4,5,3238.92,2999.0,EUR,4.6,1321.0,33.0597446938935,0.001420222110388307,6.884152378967117,1,16
716,697,8,4.0,4,2,18250.920000000002,16899.0,EUR,4.7,24.0,15.128716376880543,0.0002575211235810997,0.12507165563604147,1,17
717,698,8,4.0,3,3,4318.92,3999.0,EUR,4.1,112.0,19.382290056720596,0.0009493092039000399,0.583667726301527,1,18
718,699,8,4.0,2,3,7558.92,6999.0,EUR,3.8,123.0,18.31706994929914,0.000502716654341289,0.6409922351347126,1,19
719,700,8,4.0,2,2,10798.92,9999.0,EUR,3.8,4.0,6.115864067249581,0.0003518867147022899,0.020845275939340248,1,20
720,701,8,4.0,3,4,2154.6000000000004,1995.0,EUR,4.3,614.0,27.612975751568026,0.001995720803300829,3.199749856688728,1,21
721,702,8,4.0,2,3,11878.92,10999.0,EUR,3.8,123.0,18.31706994929914,0.00031989413187888133,0.6409922351347126,1,22
722,703,8,4.0,2,3,5398.92,4999.0,EUR,3.8,123.0,18.31706994929914,0.0007038431689242127,0.6409922351347126,1,23
723,704,8,4.0,2,2,21166.920000000002,19599.0,EUR,3.5,17.0,10.116301152636575,0.00016535227357013983,0.08859242274219604,1,24
724,705,8,4.0,2,3,3562.92,3299.0,EUR,3.8,123.0,18.31706994929914,0.0010665379336669536,0.6409922351347126,1,25
725,706,8,4.0,3,2,6910.92,6399.0,EUR,4.1,7.0,8.525710320887326,0.0005932631353522608,0.036479232893845435,1,26
726,707,8,4.0,2,3,9718.92,8999.0,EUR,3.8,123.0,18.31706994929914,0.00039098954308756207,0.6409922351347126,1,27
727,708,8,4.0,3,4,2694.6000000000004,2495.0,EUR,4.3,510.0,26.816389237875928,0.0015957782387803798,2.6577726822658816,1,28
728,709,8,4.0,3,3,6370.92,5899.0,EUR,4.0,75.0,17.322933361145324,0.0006278518206917985,0.3908489238626296,1,29
729,710,8,4.0,4,2,15118.920000000002,13999.0,EUR,4.6,15.0,12.753908122302992,0.0003042543354589246,0.07816978477252592,1,30
730,630,8,4.0,3,3,4318.92,3999.0,EUR,4.2,164.0,21.444970990382437,0.0009724630869219922,0.8546563135129501,1,31
731,711,8,4.0,3,4,3454.92,3199.0,EUR,4.0,516.0,24.992171498033716,0.0011577658592214603,2.689040596174892,1,32
732,712,8,4.0,3,3,4534.92,4199.0,EUR,4.1,112.0,19.382290056720596,0.0009040933377141432,0.583667726301527,1,33
733,713,8,4.0,3,4,4318.92,3999.0,EUR,4.2,305.0,24.0390574282,0.0009724630869219922,1.589452290374694,1,34
734,714,8,4.0,3,4,3288.6000000000004,3045.0,EUR,4.0,516.0,24.992171498033716,0.001216319356810324,2.689040596174892,1,35
735,715,8,4.0,3,3,3832.92,3549.0,EUR,4.2,176.0,21.739828876810083,0.0010957674677074718,0.9171921413309709,1,36
736,716,8,4.0,3,4,3778.92,3499.0,EUR,4.1,221.0,22.150977265676342,0.0010849632038698784,1.1517014956485487,1,37
737,717,8,4.0,2,3,1398.6000000000001,1295.0,EUR,3.8,123.0,18.31706994929914,0.002716983290552763,0.6409922351347126,1,38
738,718,8,4.0,3,3,3346.92,3099.0,EUR,4.0,136.0,19.6799237033125,0.0011951250847791856,0.7087393819375684,1,39
739,719,8,4.0,2,3,4318.92,3999.0,EUR,3.4,54.0,13.624932829790401,0.0007872320227463746,0.28141122518109335,1,40
740,720,8,4.0,2,3,1294.92,1199.0,EUR,3.8,123.0,18.31706994929914,0.002934521557149807,0.6409922351347126,1,41
741,374,8,4.0,2,4,5178.6,4795.0,EUR,3.8,344.0,22.20546878471917,0.0007337876379955238,1.7926937307832613,1,42
742,721,8,4.0,1,3,5394.6,4995.0,EUR,2.9,85.0,12.917607159135171,0.0005375736151454878,0.44296211371098027,1,43
743,513,8,4.0,3,3,2158.92,1999.0,EUR,4.1,138.0,20.231343125835835,0.0018990889005201647,0.7191620199072385,1,44
744,722,8,4.0,3,4,4318.92,3999.0,EUR,4.0,223.0,21.646584207420158,0.0009261553208780878,1.1621241336182186,1,45
745,723,8,4.0,2,2,15658.920000000002,14499.0,EUR,3.8,36.0,13.721488068048052,0.00024267303066046015,0.18760748345406222,1,46
746,615,8,4.0,4,5,6478.92,5999.0,EUR,4.6,1321.0,33.0597446938935,0.0007099937798371027,6.884152378967117,1,47
747,724,8,4.0,1,2,16092.000000000002,14900.0,EUR,2.8,10.0,6.714106763835438,0.00017399939473067687,0.05211318984835062,1,48
748,725,8,4.0,3,3,2536.92,2349.0,EUR,4.2,176.0,21.739828876810083,0.001655544299606217,0.9171921413309709,1,49
749,726,8,4.0,3,3,3238.92,2999.0,EUR,4.4,85.0,19.599128103515433,0.0013584733229801199,0.44296211371098027,1,50
750,727,8,4.0,1,3,3778.92,3499.0,EUR,2.7,58.0,11.009351098545444,0.0007144879635240663,0.30225650112043356,2,51
751,728,8,4.0,3,4,4318.92,3999.0,EUR,4.0,516.0,24.992171498033716,0.0009261553208780878,2.689040596174892,2,52
752,729,8,4.0,2,4,546.48,506.0,EUR,3.5,326.0,20.264860598140388,0.006404508774177021,1.6988899890562303,2,53
753,730,8,4.0,3,3,3778.92,3499.0,EUR,4.2,75.0,18.189080029202593,0.0011114257210374364,0.3908489238626296,2,54
754,731,8,4.0,4,2,4530.6,4195.0,EUR,5.0,2.0,5.493061443340549,0.0011036041504344889,0.010422637969670124,2,55
755,732,8,4.0,1,2,2073.6000000000004,1920.0,EUR,2.9,2.0,3.1859756371375183,0.0013985272061766672,0.010422637969670124,2,56
756,733,8,4.0,3,4,2050.92,1899.0,EUR,4.1,642.0,26.511193369374237,0.0019990930943523176,3.3456667882641096,2,57
757,536,8,4.0,2,4,2158.92,1999.0,EUR,3.9,364.0,23.009599678971718,0.0018064504175679616,1.8969201104799625,2,58
758,734,8,4.0,2,2,16198.920000000002,14999.0,EUR,3.4,11.0,8.448682609279201,0.0002098904063416534,0.05732450883318568,2,59
759,735,8,4.0,3,4,2154.6000000000004,1995.0,EUR,4.3,614.0,27.612975751568026,0.001995720803300829,3.199749856688728,2,60
760,736,8,4.0,3,3,3238.92,2999.0,EUR,4.1,74.0,17.70170126549887,0.0012658501418678389,0.3856376048777946,2,61
761,737,8,4.0,3,3,3562.92,3299.0,EUR,4.0,136.0,19.6799237033125,0.0011226715091231093,0.7087393819375684,2,62
762,738,8,4.0,4,4,9718.92,8999.0,EUR,4.6,350.0,26.959616627942978,0.0004733031311059962,1.8239616446922717,2,63
763,739,8,4.0,2,3,4638.6,4295.0,EUR,3.5,124.0,16.899098080558055,0.0007545363805105408,0.6462035541195477,2,64
764,740,8,4.0,2,2,918.0000000000001,850.0,EUR,3.0,12.0,7.694848072384611,0.003267938257753183,0.06253582781802074,2,65
765,741,8,4.0,2,3,6478.92,5999.0,EUR,3.4,81.0,14.98284544069846,0.0005247780111839454,0.42211683777164,2,66
766,742,8,4.0,3,3,3346.92,3099.0,EUR,4.0,144.0,19.906934969682297,0.0011951250847791856,0.7504299338162489,2,67
767,743,8,4.0,3,5,20196.0,18700.0,EUR,4.4,1087.0,30.76522428062991,0.00021786481587204604,5.664703736515713,2,68
768,744,8,4.0,2,2,14288.400000000001,13230.0,EUR,3.9,5.0,6.987861929989414,0.00027294849461906534,0.02605659492417531,2,69
769,745,8,4.0,3,4,5938.92,5499.0,EUR,4.4,263.0,24.534176053843794,0.0007408741978773954,1.3705768930116211,2,70
770,746,8,4.0,3,5,20841.84,19298.0,EUR,4.4,1087.0,30.76522428062991,0.00021111369672078057,5.664703736515713,2,71
771,747,8,4.0,3,3,4534.92,4199.0,EUR,4.1,112.0,19.382290056720596,0.0009040933377141432,0.583667726301527,2,72
772,748,8,4.0,3,3,3240.0,3000.0,EUR,4.2,176.0,21.739828876810083,0.00129629229539415,0.9171921413309709,2,73
773,749,8,4.0,2,2,4318.92,3999.0,EUR,3.7,3.0,5.129289136143595,0.0008566936718122312,0.015633956954505184,2,74
774,750,8,4.0,1,2,7558.92,6999.0,EUR,2.9,14.0,7.8533455831964085,0.0003836521835762469,0.07295846578769087,2,75
775,659,8,4.0,2,2,3234.6000000000004,2995.0,EUR,3.9,15.0,10.813096016735146,0.001205709498208439,0.07816978477252592,2,76
776,651,8,4.0,3,3,8532.0,7900.0,EUR,4.1,122.0,19.72995585702691,0.00048054327174956425,0.6357809161498775,2,77
777,751,8,4.0,4,3,5634.360000000001,5217.0,EUR,4.5,179.0,23.368305829005948,0.0007986695939386302,0.9328260982854761,2,78
778,752,8,4.0,3,2,5398.92,4999.0,EUR,4.0,44.0,15.226649959081278,0.0007408875462360134,0.22929803533274273,2,79
779,753,8,4.0,3,4,1976.4,1830.0,EUR,4.3,235.0,23.494476761610123,0.002175661932493764,1.2246599614362395,2,80
780,754,8,4.0,2,2,8629.2,7990.0,EUR,3.9,11.0,9.691135934173202,0.00045195330742906934,0.05732450883318568,2,81
781,755,8,4.0,2,3,7549.200000000001,6990.0,EUR,3.8,123.0,18.31706994929914,0.0005033639281461238,0.6409922351347126,2,82
782,756,8,4.0,3,3,9612.0,8900.0,EUR,4.2,79.0,18.4045118656303,0.00043695335314882113,0.41169419980196986,2,83
783,757,8,4.0,4,3,14578.92,13499.0,EUR,4.6,58.0,18.75667224196631,0.0003155238415988004,0.30225650112043356,2,84
784,758,8,4.0,2,5,4318.92,3999.0,EUR,3.8,1122.0,26.690284028006083,0.0008798475548341834,5.847099900984939,2,85
785,759,8,4.0,2,4,2487.2400000000002,2303.0,EUR,3.5,326.0,20.264860598140388,0.001407176600663383,1.6988899890562303,2,86
786,760,8,4.0,1,2,3778.92,3499.0,EUR,2.9,19.0,8.687623593306574,0.0007674129978591823,0.09901506071186618,2,87
787,761,8,4.0,3,4,4318.92,3999.0,EUR,4.1,268.0,22.938316656367537,0.0009493092039000399,1.3966334879357964,2,88
788,762,8,4.0,4,4,8638.92,7999.0,EUR,4.5,225.0,24.392407496725287,0.0005208978426726458,1.172546771587889,2,89
789,763,8,4.0,2,5,3778.92,3499.0,EUR,3.8,1122.0,26.690284028006083,0.0010055756523672044,5.847099900984939,2,90
790,764,8,4.0,2,3,1186.92,1099.0,EUR,3.8,123.0,18.31706994929914,0.003201536737634064,0.6409922351347126,2,91
791,765,8,4.0,3,3,5394.6,4995.0,EUR,4.0,199.0,21.193269466192145,0.0007414808484765348,1.0370524779821773,2,92
792,766,8,4.0,4,3,8638.92,7999.0,EUR,4.5,196.0,23.774416779320948,0.0005208978426726458,1.021418521027672,2,93
793,767,8,4.0,4,2,5398.92,4999.0,EUR,4.5,2.0,4.943755299006494,0.000833498489515515,0.010422637969670124,2,94
794,768,8,4.0,2,3,5232.6,4845.0,EUR,3.8,123.0,18.31706994929914,0.0007262150246244225,0.6409922351347126,2,95
795,769,8,4.0,3,3,3238.92,2999.0,EUR,4.2,75.0,18.189080029202593,0.0012967245355719327,0.3908489238626296,2,96
796,770,8,4.0,2,2,1510.92,1399.0,EUR,3.4,33.0,11.98962578369495,0.002250269701442158,0.17197352649955705,2,97
797,771,8,4.0,3,3,4318.92,3999.0,EUR,4.0,144.0,19.906934969682297,0.0009261553208780878,0.7504299338162489,2,98
798,772,8,4.0,2,4,1742.0400000000002,1613.0,EUR,3.5,326.0,20.264860598140388,0.002009127177750351,1.6988899890562303,2,99
799,773,8,4.0,2,2,3022.92,2799.0,EUR,3.3,38.0,12.089753432227832,0.0010916561084775365,0.19803012142373236,2,100
800,774,9,,4,5,,,JPY,4.5,3589.0,36.836583666670464,0.0,18.703423836573034,1,1
801,775,9,,3,4,,,JPY,4.0,399.0,23.965858188431927,0.0,2.0793162749491896,1,2
802,776,9,,3,5,,,JPY,4.1,1994.0,31.15343725022825,0.0,10.391370055761113,1,3
803,777,9,,3,1,,,JPY,4.0,0.0,0.0,0.0,0.0,1,4
804,778,9,,3,4,,,JPY,4.1,237.0,22.436309762053046,0.0,1.2350825994059096,1,5
805,779,9,,2,4,,,JPY,3.9,755.0,25.84936136710018,0.0,3.9345458335504713,1,6
806,780,9,,3,1,,,JPY,4.0,0.0,0.0,0.0,0.0,1,7
807,781,9,,3,1,,,JPY,4.0,0.0,0.0,0.0,0.0,1,8
808,782,9,,3,5,,,JPY,4.1,2433.0,31.968894221544634,0.0,12.679139090103705,1,9
809,783,9,,3,5,,,JPY,4.2,2203.0,32.331722515145785,0.0,11.480535723591641,1,10
810,784,9,,2,3,,,JPY,3.9,50.0,15.33411996762487,0.0,0.2605659492417531,1,11
811,785,9,,3,3,,,JPY,4.0,102.0,18.538915952918543,0.0,0.5315545364531763,1,12
812,786,9,,3,2,,,JPY,4.4,38.0,16.119671242970444,0.0,0.19803012142373236,1,13
813,787,9,,4,5,,,JPY,4.5,1189.0,31.867688637475087,0.0,6.196258272968888,1,14
814,788,9,,2,4,,,JPY,3.9,654.0,25.290077418977482,0.0,3.4082026160821304,1,15
815,789,9,,3,1,,,JPY,4.0,0.0,0.0,0.0,0.0,1,16
816,790,9,,2,4,,,JPY,3.8,486.0,23.51540366771384,0.0,2.53270102662984,1,17
817,791,9,,2,5,,,JPY,3.7,1989.0,28.104792695558594,0.0,10.365313460836937,1,18
818,792,9,,3,5,,,JPY,4.0,4022.0,33.19913268779915,0.0,20.959924957006617,1,19
819,793,9,,2,3,,,JPY,3.9,118.0,18.638581623134964,0.0,0.6149356402105374,1,20
820,794,9,,2,4,,,JPY,3.9,334.0,22.675109074117756,0.0,1.7405805409349107,1,21
821,795,9,,2,4,,,JPY,3.6,424.0,21.787521008127904,0.0,2.2095992495700663,1,22
822,796,9,,4,4,,,JPY,4.6,293.0,26.144466929757932,0.0,1.5269164625566731,1,23
823,797,9,,3,5,,,JPY,4.4,1213.0,31.247374275125555,0.0,6.321329928604929,1,24
824,798,9,,3,4,,,JPY,4.3,204.0,22.888942910295157,0.0,1.0631090729063526,1,25
825,799,9,,2,4,,,JPY,3.8,486.0,23.51540366771384,0.0,2.53270102662984,1,26
826,800,9,,3,3,,,JPY,4.2,105.0,19.586444195270683,0.0,0.5471884934076815,1,27
827,801,9,,2,3,,,JPY,3.8,92.0,17.223878073982373,0.0,0.4794413466048256,1,28
828,802,9,,3,2,,,JPY,4.4,15.0,12.199390377855037,0.0,0.07816978477252592,1,29
829,803,9,,2,2,,,JPY,3.7,17.0,10.69437550421581,0.0,0.08859242274219604,1,30
830,804,9,,3,3,,,JPY,4.3,115.0,20.440437821757367,0.0,0.5993016832560322,1,31
831,805,9,,3,2,,,JPY,4.2,3.0,5.8224363167035404,0.0,0.015633956954505184,1,32
832,806,9,,2,4,,,JPY,3.4,232.0,18.53353074212338,0.0,1.2090260044817343,1,33
833,807,9,,3,3,,,JPY,4.2,132.0,20.539466338531366,0.0,0.6878941059982282,1,34
834,808,9,,3,3,,,JPY,4.0,108.0,18.765391528916574,0.0,0.5628224503621867,1,35
835,809,9,,2,3,,,JPY,3.4,82.0,15.024058066508434,0.0,0.42732815675647506,1,36
836,810,9,,3,2,,,JPY,4.0,29.0,13.604789526648622,0.0,0.15112825056021678,1,37
837,811,9,,2,4,,,JPY,3.9,345.0,22.801111222725126,0.0,1.7979050497680962,1,38
838,812,9,,2,4,,,JPY,3.9,227.0,21.17444795292232,0.0,1.1829694095575591,1,39
839,813,9,,4,5,,,JPY,4.5,1189.0,31.867688637475087,0.0,6.196258272968888,1,40
840,814,9,,2,3,,,JPY,3.0,51.0,11.853731155744283,0.0,0.26577726822658815,1,41
841,815,9,,3,4,,,JPY,4.2,576.0,26.70293751933402,0.0,3.0017197352649956,1,42
842,816,9,,3,5,,,JPY,4.1,2203.0,31.561919598118497,0.0,11.480535723591641,1,43
843,817,9,,3,3,,,JPY,4.1,126.0,19.861167054480223,0.0,0.6566261920892178,1,44
844,818,9,,3,3,,,JPY,4.0,97.0,18.33986991468229,0.0,0.505497941529001,1,45
845,819,9,,2,4,,,JPY,3.9,345.0,22.801111222725126,0.0,1.7979050497680962,1,46
846,820,9,,2,4,,,JPY,3.6,570.0,22.850601154761637,0.0,2.970451821355985,1,47
847,821,9,,3,1,,,JPY,4.0,0.0,0.0,0.0,0.0,1,48
848,822,9,,3,5,,,JPY,4.1,2203.0,31.561919598118497,0.0,11.480535723591641,1,49
849,823,9,,2,3,,,JPY,3.8,85.0,16.926519725763328,0.0,0.44296211371098027,1,50
850,824,9,,3,3,,,JPY,4.1,114.0,19.454221726289322,0.0,0.594090364271197,2,51
851,825,9,,4,5,,,JPY,4.5,1189.0,31.867688637475087,0.0,6.196258272968888,2,52
852,826,9,,2,2,,,JPY,3.5,39.0,12.911078089398776,0.0,0.2032414404085674,2,53
853,827,9,,3,5,,,JPY,4.2,7163.0,37.282659805358534,0.0,37.32867788837355,2,54
854,828,9,,3,3,,,JPY,4.0,102.0,18.538915952918543,0.0,0.5315545364531763,2,55
855,829,9,,2,2,,,JPY,3.8,26.0,12.52418009081645,0.0,0.1354942936057116,2,56
856,830,9,,3,3,,,JPY,4.3,133.0,21.060711139788918,0.0,0.6931054249830632,2,57
857,831,9,,2,2,,,JPY,3.5,9.0,8.05904782547916,0.0,0.046901870863515556,2,58
858,832,9,,2,3,,,JPY,3.9,168.0,20.006604988199985,0.0,0.8755015894522903,2,59
859,833,9,,3,2,,,JPY,4.1,12.0,10.5162923655923,0.0,0.06253582781802074,2,60
860,834,9,,4,2,,,JPY,4.6,21.0,14.218795285448254,0.0,0.10943769868153629,2,61
861,835,9,,2,4,,,JPY,3.4,214.0,18.260169295634054,0.0,1.115222262754703,2,62
862,836,9,,3,4,,,JPY,4.2,822.0,28.194416042843695,0.0,4.283704205534421,2,63
863,837,9,,3,4,,,JPY,4.4,327.0,25.489259876890237,0.0,1.7041013080410652,2,64
864,838,9,,2,3,,,JPY,3.6,56.0,14.554984564204382,0.0,0.2918338631507635,2,65
865,839,9,,2,3,,,JPY,3.7,95.0,16.888088308430994,0.0,0.4950753035593308,2,66
866,840,9,,4,2,,,JPY,4.7,19.0,14.079941685703757,0.0,0.09901506071186618,2,67
867,841,9,,3,2,,,JPY,4.0,49.0,15.648092021712584,0.0,0.255354630256918,2,68
868,842,9,,3,5,,,JPY,4.0,1499.0,29.252881548361206,0.0,7.811767158267758,2,69
869,843,9,,2,2,,,JPY,3.6,23.0,11.440993789252605,0.0,0.1198603366512064,2,70
870,844,9,,4,2,,,JPY,5.0,1.0,3.4657359027997265,0.0,0.005211318984835062,2,71
871,845,9,,2,2,,,JPY,3.6,21.0,11.127752832089937,0.0,0.10943769868153629,2,72
872,846,9,,2,3,,,JPY,3.9,59.0,15.96794379266619,0.0,0.3074678201052687,2,73
873,847,9,,3,4,,,JPY,4.0,470.0,24.61943237606567,0.0,2.449319922872479,2,74
